"id","modality","week","measure"
1166,"video","2",0
1167,"video","2",36.6967829277587
1168,"video","2",18.9467942067395
1169,"video","2",62.923491328429
1170,"video","2",72.302089860279
1171,"video","2",0
1172,"video","2",19.1975156514351
1173,"video","2",44.4023375999619
1174,"video","2",8.30590869242762
1175,"video","2",46.1062525501476
1176,"video","2",10.4517097942203
1177,"video","2",15.2591450212082
1178,"video","2",0
1179,"video","2",0
1180,"video","2",7.31602646604232
1181,"video","2",67.0315662369263
1182,"video","2",83.7436759543422
1183,"video","2",38.7493552769774
1184,"video","2",90.1407270597262
1185,"video","2",14.6134577407745
1186,"video","2",52.5209443978721
1187,"video","2",68.5950919345202
1188,"video","2",27.8309325269384
1189,"video","2",2.51877322737229
1190,"video","2",71.7059785389192
1191,"video","2",21.4156151261582
1192,"video","2",0
1193,"video","2",0
1194,"video","2",18.5846099884437
1195,"video","2",12.5397211876841
1196,"video","2",21.0914069340573
1197,"video","2",6.63575542857324
1198,"video","2",79.5732321137512
1199,"video","2",67.7653952721257
1200,"video","2",12.6395889886503
1201,"video","2",51.3518157543581
1202,"video","2",82.3631748831371
1203,"video","2",44.2043216024651
1204,"video","2",74.9759434098891
1205,"video","2",62.686238710431
1206,"video","2",49.0293107129797
1207,"video","2",43.9036868259196
1208,"video","2",18.5470961090249
1209,"video","2",0
1210,"video","2",68.8314611080687
1211,"video","2",22.13109124231
1212,"video","2",93.9005690247136
1213,"video","2",58.5336207601613
1214,"video","2",49.4949189583466
1215,"video","2",10.6598117576407
1216,"video","2",72.5920780387018
1217,"video","2",26.1539418253192
1218,"video","2",82.9759097166731
1219,"video","2",82.5911539877863
1220,"video","2",14.384875656352
1221,"video","2",47.2291146511663
1222,"video","2",13.9076689709541
1223,"video","2",12.8408692227581
1224,"video","2",17.9949799417493
1225,"video","2",14.6799940625525
1226,"video","2",79.4548615719629
1227,"video","2",86.3920750074627
1228,"video","2",21.6280763628418
1229,"video","2",94.9389015778335
1230,"video","2",62.5523855918355
1231,"video","2",65.4447724979236
1232,"video","2",14.2061490834136
1233,"video","2",0
1234,"video","2",0
1235,"video","2",71.2996043956638
1236,"video","2",61.3022945762965
1237,"video","2",17.2681416231836
1238,"video","2",59.849235965406
1239,"video","2",17.1463459254914
1240,"video","2",14.1622671559386
1241,"video","2",18.12378266397
1242,"video","2",0
1243,"video","2",15.161791380209
1244,"video","2",69.6602189371837
1245,"video","2",85.6060347692108
1246,"video","2",44.9715763313203
1247,"video","2",52.3838392389038
1248,"video","2",6.27960573276592
1249,"video","2",0
1250,"video","2",102.492150592002
1251,"video","2",0
1252,"video","2",73.4169501155857
1253,"video","2",75.8472077126897
1254,"video","2",48.545118371922
1255,"video","2",65.7572461268606
1256,"video","2",56.7212829540697
1257,"video","2",0
1258,"video","2",35.5784512491952
1259,"video","2",46.533911956164
1260,"video","2",0
1261,"video","2",6.07819111364053
1262,"video","2",21.4585123089147
1263,"video","2",0
1264,"video","2",0
1265,"video","2",20.6977529642885
1266,"video","2",21.5072131286504
1267,"video","2",13.5383352609208
1268,"video","2",65.5156430783183
1269,"video","2",93.9835130627991
1270,"video","2",64.8213874401908
1271,"video","2",0
1272,"video","2",35.8462821234238
1273,"video","2",16.7388167068918
1274,"video","2",53.0617933587786
1275,"video","2",88.4432727663732
1276,"video","2",58.8629568551231
1277,"video","2",17.8969785789155
1278,"video","2",14.3460144679068
1279,"video","2",35.0049082190813
1280,"video","2",75.5444613650537
1281,"video","2",64.7411120556694
1282,"video","2",0
1283,"video","2",82.076102605164
1284,"video","2",31.4746242867787
1285,"video","2",10.8743651661341
1286,"video","2",45.4238612646984
1287,"video","2",95.5875862497721
1288,"video","2",0
1289,"video","2",15.8268725473993
1290,"video","2",0
1291,"video","2",7.14477096321704
1292,"video","2",0
1293,"video","2",32.8415778296083
1294,"video","2",38.0794943356769
1295,"video","2",14.7186604601672
1296,"video","2",21.6123636494029
1297,"video","2",64.2437534217073
1298,"video","2",62.6194820734634
1299,"video","2",75.4613678397951
1300,"video","2",22.7936189555609
1301,"video","2",66.5061107443056
1302,"video","2",88.4156225278716
1303,"video","2",73.0471802963783
1304,"video","2",12.4201019380473
1305,"video","2",0
1306,"video","2",56.9609232899915
1307,"video","2",11.7884516882284
1308,"video","2",68.8435610595006
1309,"video","2",21.1718119161019
1310,"video","2",82.3563913943476
1311,"video","2",74.9665897747967
1312,"video","2",47.2942538951699
1313,"video","2",12.8754830914733
1314,"video","2",79.1410030314247
1315,"video","2",42.3867043817263
1316,"video","2",60.9641657825707
1317,"video","2",77.7037144825622
1318,"video","2",74.7898930354654
1319,"video","2",31.7539967248639
1320,"video","2",61.3515671062085
1321,"video","2",49.133867942177
1322,"video","2",0
1323,"video","2",51.3092439422388
1324,"video","2",18.0972660806264
1325,"video","2",15.607712873508
1326,"video","2",43.6254199337635
1327,"video","2",14.9054927894465
1328,"video","2",85.2778266994175
1329,"video","2",45.732296202289
1330,"video","2",92.2768413450804
1331,"video","2",17.6660212527502
1332,"video","2",28.3605154473668
1333,"video","2",13.1758213441936
1334,"video","2",48.649314771067
1335,"video","2",40.2990782954147
1336,"video","2",45.2887284184388
1337,"video","2",3.78323709933685
1338,"video","2",3.7585251289353
1339,"video","2",44.6275531691559
1340,"video","2",60.4205146654258
1341,"video","2",65.0248504726682
1342,"video","2",55.9376757339288
1343,"video","2",0
1344,"video","2",13.6985944150947
1345,"video","2",0
1346,"video","2",0
1347,"video","2",47.4516979979841
1348,"video","2",14.9592608098285
1349,"video","2",69.8912603627691
1350,"video","2",65.4157125898377
1351,"video","2",9.207420248525
1352,"video","2",67.5361310577775
1353,"video","2",0
1354,"video","2",0
1355,"video","2",0
1356,"video","2",4.26704362679936
1357,"video","2",9.4452826602557
1358,"video","2",58.3631655293632
1359,"video","2",12.4315103079662
1360,"video","2",0
1361,"video","2",101.647029579162
1362,"video","2",61.2773328114894
1363,"video","2",20.2316411429513
1364,"video","2",17.982243547529
1365,"video","2",81.9182711887237
1366,"video","2",18.9022864778924
1367,"video","2",7.50890764336198
1368,"video","2",53.1877162419557
1369,"video","2",14.1507245888437
1370,"video","2",88.4847435674186
1371,"video","2",57.6019330949504
1372,"video","2",61.3213125820244
1373,"video","2",13.8664944986922
1374,"video","2",11.6321964788446
1375,"video","2",14.5383148638876
1376,"video","2",55.0171680596829
1377,"video","2",33.1081157029721
1378,"video","2",14.5680450885833
1379,"video","2",37.5746996918513
1380,"video","2",54.6019035963301
1381,"video","2",0
1382,"video","2",50.4238598448718
1383,"video","2",4.75021623518653
1384,"video","2",48.8797721370849
1385,"video","2",0
1386,"video","2",9.18037069322435
1387,"video","2",44.7566953274904
1388,"video","2",70.7515259665133
1389,"video","2",12.7605510810359
1390,"video","2",52.0105663098349
1391,"video","2",54.395269175657
1392,"video","2",25.6730533868306
1393,"video","2",14.6907494280556
1394,"video","2",14.133507730609
1395,"video","2",19.1554120588588
1396,"video","2",29.527545685008
1397,"video","2",60.1441326070729
1398,"video","2",11.8042342368712
1399,"video","2",0
1400,"video","2",14.1549165784805
1401,"video","2",16.0221203129226
1402,"video","2",18.574599472091
1403,"video","2",39.349453028383
1404,"video","2",64.122147670456
1405,"video","2",0
1406,"video","2",0
1407,"video","2",17.2207563756425
1408,"video","2",49.0355848177564
1409,"video","2",0
1410,"video","2",9.05575576955811
1411,"video","2",60.8729743333431
1412,"video","2",20.0624974979199
1413,"video","2",8.46310285204513
1414,"video","2",0
1415,"video","2",14.2323683481467
1416,"video","2",83.1535342304534
1417,"video","2",32.1076958333755
1418,"video","2",0
1419,"video","2",12.3997607265168
1420,"video","2",57.4184033848267
1421,"video","2",0
1422,"video","2",0
1423,"video","2",34.0548494307908
1424,"video","2",85.5419019595845
1425,"video","2",56.6929778926925
1426,"video","2",72.9898732370101
1427,"video","2",13.6942589518052
1428,"video","2",76.2199402381949
1429,"video","2",14.7664334010423
1430,"video","2",39.6703879002435
1431,"video","2",8.40037399848331
1432,"video","2",15.5881502047004
1433,"video","2",19.0089399035447
1434,"video","2",10.4381526275868
1435,"video","2",0
1436,"video","2",58.0533259347236
1437,"video","2",99.6701426925955
1438,"video","2",10.3288758128109
1439,"video","2",82.4417392646497
1440,"video","2",65.3662644609389
1441,"video","2",56.2239024720114
1442,"video","2",77.7178238188999
1443,"video","2",55.4734467704278
1444,"video","2",49.1990590477464
1445,"video","2",24.3994367703799
1446,"video","2",17.8061798564627
1447,"video","2",19.3510491098859
1448,"video","2",71.8417762893438
1449,"video","2",40.47690172789
1450,"video","2",0
1451,"video","2",14.3624192164222
1452,"video","2",0
1453,"video","2",17.9822723510285
1454,"video","2",59.658629074998
1455,"video","2",15.6320913325743
1456,"video","2",52.5815701506421
1457,"video","2",15.8810160208591
1458,"video","2",10.3513175146751
1459,"video","2",0
1460,"video","2",0.490357228083083
1461,"video","2",77.4252004164495
1462,"video","2",36.866825783922
1463,"video","2",58.9067705384931
1464,"video","2",55.4178168351305
1465,"video","2",93.9787769377171
1466,"video","2",28.9570880734386
1467,"video","2",4.77609819013708
1468,"video","2",10.5677787710486
1469,"video","2",71.4466035047123
1470,"video","2",0
1471,"video","2",73.8764703677427
1472,"video","2",0
1473,"video","2",10.9093323509539
1474,"video","2",0
1475,"video","2",10.2688736780076
1476,"video","2",0
1477,"video","2",0
1478,"video","2",55.1806715096142
1479,"video","2",8.40672201168055
1480,"video","2",12.3381262337187
1481,"video","2",70.7848433480829
1482,"video","2",14.8423689330815
1483,"video","2",0
1484,"video","2",0
1485,"video","2",116.139994816957
1486,"video","2",17.8089473004938
1487,"video","2",20.6717050907162
1488,"video","2",39.5191993571002
1489,"video","2",0
1490,"video","2",0
1491,"video","2",0
1492,"video","2",66.044335907611
1493,"video","2",16.635534857716
1494,"video","2",50.0667378239604
1495,"video","2",69.116443092734
1496,"video","2",0
1497,"video","2",100.288009915974
1498,"video","2",16.8212734577547
1499,"video","2",58.255920324432
1500,"video","2",86.7075457713829
1501,"video","2",0
1502,"video","2",0
1503,"video","2",19.4325305925173
1504,"video","2",14.6012319043022
1505,"video","2",39.8711283969311
1506,"video","2",66.4782316278351
1507,"video","2",5.88131645524133
1508,"video","2",0
1509,"video","2",20.1156189635238
1510,"video","2",13.3630653761936
1511,"video","2",50.4116940899447
1512,"video","2",47.7898340635882
1513,"video","2",52.0663868199524
1514,"video","2",10.3298480870454
1515,"video","2",14.3461188019741
1516,"video","2",24.4127759041916
1517,"video","2",21.6427649200781
1518,"video","2",35.2062172833095
1519,"video","2",0
1520,"video","2",70.6681610191442
1521,"video","2",50.2879899687224
1522,"video","2",16.849453128538
1523,"video","2",62.0722215861313
1524,"video","2",63.1618021530359
1525,"video","2",76.6985411008229
1526,"video","2",0
1527,"video","2",9.09325117837339
1528,"video","2",11.8583301695164
1529,"video","2",10.8134956281518
1530,"video","2",44.1790743977339
1531,"video","2",91.6412434678932
1532,"video","2",72.3357603648891
1533,"video","2",13.6100244860679
1534,"video","2",84.1856926090878
1535,"video","2",27.0575933396764
1536,"video","2",31.1228557642672
1537,"video","2",30.3244102631072
1538,"video","2",42.9996716203885
1539,"video","2",13.2945449871006
1540,"video","2",69.5424173386849
1541,"video","2",26.7859633943278
1542,"video","2",66.8708502931426
1543,"video","2",76.7427306411245
1544,"video","2",38.7931038748698
1545,"video","2",84.3836983755634
1546,"video","2",51.2626131013853
1547,"video","2",67.4490163467826
1548,"video","2",25.0170510176989
1549,"video","2",73.8770297475011
1550,"video","2",0
1551,"video","2",14.1596347587108
1552,"video","2",51.0618230891506
1553,"video","2",58.0010615174529
1554,"video","2",56.9258484049192
1555,"video","2",16.9783807622548
1556,"video","2",14.5905256570784
1557,"video","2",85.8702041956432
1558,"video","2",13.5483592653216
1559,"video","2",0
1560,"video","2",45.3760265568727
1561,"video","2",11.8440792982939
1562,"video","2",23.1816353512747
1563,"video","2",55.0962146527735
1564,"video","2",76.4957406969116
1565,"video","2",10.9520512625469
1566,"video","2",19.8987525848419
1567,"video","2",77.2455443848495
1568,"video","2",0
1569,"video","2",41.3198737369316
1570,"video","2",47.6684443220332
1571,"video","2",59.9091720439003
1572,"video","2",63.8323634050254
1573,"video","2",93.016239314914
1574,"video","2",76.8385026015343
1575,"video","2",0
1576,"video","2",90.234467175503
1577,"video","2",0
1578,"video","2",17.2663546289034
1579,"video","2",65.2947874136167
1580,"video","2",20.4829776538399
1581,"video","2",14.8679338117011
1582,"video","2",67.7501508523593
1583,"video","2",63.8868286379332
1584,"video","2",0
1585,"video","2",11.6372635935357
1586,"video","2",10.6657596968356
1587,"video","2",46.9559512550301
1588,"video","2",74.3143328632914
1589,"video","2",0
1590,"video","2",9.79063337252656
1591,"video","2",0
1592,"video","2",48.8500312840783
1593,"video","2",54.2936009184504
1594,"video","2",81.1203137603574
1595,"video","2",0
1596,"video","2",71.1345635408868
1597,"video","2",14.9298898423248
1598,"video","2",50.8161722100907
1599,"video","2",0
1600,"video","2",0
1601,"video","2",0
1602,"video","2",13.464382147061
1603,"video","2",5.7778645651836
1604,"video","2",17.2292113036703
1605,"video","2",30.280360636759
1606,"video","2",62.1786256349986
1607,"video","2",33.821681058328
1608,"video","2",96.8615773768793
1609,"video","2",11.2011277500292
1610,"video","2",25.4073546683563
1611,"video","2",24.0344248553519
1612,"video","2",14.7067552144191
1613,"video","2",62.8855070042953
1614,"video","2",0
1615,"video","2",19.1957109815161
1616,"video","2",38.6856684661317
1617,"video","2",31.8027622279578
1618,"video","2",37.2793625453015
1619,"video","2",85.1936653517488
1620,"video","2",76.5004945282747
1621,"video","2",79.5059762580132
1622,"video","2",60.2132593252535
1623,"video","2",0
1624,"video","2",68.2083377924461
1625,"video","2",88.7414259324967
1626,"video","2",64.0758066162545
1627,"video","2",18.438371357531
1628,"video","2",35.0443504940587
1629,"video","2",15.4225189934166
1630,"video","2",48.0420531136786
1631,"video","2",19.3645878088926
1632,"video","2",63.8271522574863
1633,"video","2",86.8222436570719
1634,"video","2",62.3547794092852
1635,"video","2",0
1636,"video","2",27.6221607352403
1637,"video","2",49.5196049046359
1638,"video","2",71.9726798289988
1639,"video","2",67.2711544030044
1640,"video","2",36.5605742185334
1641,"video","2",78.3936058697136
1642,"video","2",45.7648479972209
1643,"video","2",9.57180800613744
1644,"video","2",72.2495440276434
1645,"video","2",63.5520372147434
1646,"video","2",16.9178042388302
1647,"video","2",69.9071045228204
1648,"video","2",21.2943155284382
